id,name,servings,calories_per_serving,protein_per_serving,carbs_per_serving,fat_per_serving,fiber_per_serving,iron_per_serving,isVegetarian,ingredients_count,grams_per_serving,unmatched_ingredients,approximated_ingredients
homemade_badam_milk_with_saffron_amp_cardamom,Homemade Badam Milk With Saffron &Amp; Cardamom,12,832.0,25.4,13.7,75.4,19.5,6.93,true,6,212,,
jigarthanda,Jigarthanda,1,535.3,16.9,49.6,30.2,0.0,0.73,true,4,560,,
fig_milkshake_anjeer_shake,Fig Milkshake (Anjeer Shake),2,272.0,8.9,27.7,13.7,3.1,0.79,true,4,368,,
panakam,Panakam,1,708.1,15.6,117.6,17.6,0.4,3.19,true,10,561,,tulsi
kashmiri_kahwa,Kashmiri Kahwa,3,853.3,26.1,18.2,75.3,23.3,8.27,true,8,198,,
apple_milkshake,Apple Milkshake,3,845.8,25.1,7.8,79.7,18.5,6.32,true,4,219,,
mint_tea_pudina_tea,Mint Tea (Pudina Tea),1,39.7,2.4,5.7,0.7,2.1,2.98,true,3,40,,
jaljeera,Jaljeera,1,400.2,15.6,53.1,12.8,10.6,11.71,true,13,210,,
sharjah_shake,Sharjah Shake,2,394.6,11.2,42.6,19.7,2.4,1.43,true,5,378,,bournvita/boost/horlick
rooh_afza_sharbat,Rooh Afza Sharbat,1,304.5,0.3,75.6,0.1,0.2,0.03,true,4,142,,
blueberry_smoothie,Blueberry Smoothie,2,672.8,7.9,17.4,64.7,16.2,3.19,true,5,218,,
dates_milkshake,Dates Milkshake,3,671.6,11.0,123.2,13.9,12.7,4.86,true,3,407,,
lauki_juice,Lauki Juice,1,19.5,0.7,2.1,0.6,1.0,0.73,true,7,170,,
masala_soda,Masala Soda,1,107.8,2.8,9.8,3.4,1.8,1.16,true,10,250,,glass cola
spicy_buttermilk,Spicy Buttermilk,2,39.1,2.8,3.5,3.4,4.2,3.02,true,13,311,,
cheese_dabeli,Cheese Dabeli,4,536.4,16.2,88.6,18.2,18.8,7.18,true,25,402,,
bread_kachori,Bread Kachori,1,28.5,1.2,2.8,9.8,3.5,1.87,true,14,292,,
mosaru_kodubale,Mosaru Kodubale,2,328.7,20.4,49.7,5.4,39.0,21.86,true,10,395,,
karela_chips,Karela Chips,1,115.5,5.2,20.7,0.7,8.0,3.3,true,7,158,,
sabudana_tikki,Sabudana Tikki,1,275.3,8.9,25.1,40.6,5.2,4.24,true,9,261,,
bhindi_pakora,Bhindi Pakora,2,236.1,13.9,36.6,2.8,15.7,5.31,true,9,325,,
pinwheel_samosa,Pinwheel Samosa,1,608.9,18.0,125.6,27.7,11.6,6.18,true,15,469,,
bhindi_rava_fry,Bhindi Rava Fry,2,192.2,9.0,35.2,13.6,12.8,3.45,true,9,319,,
pasta_chilli_manchurian,Pasta Chilli Manchurian,2,530.3,19.2,105.0,15.3,7.3,2.77,true,18,374,,
momo_manchurian,Momo Manchurian,2,365.8,13.2,70.8,8.2,12.1,4.14,true,18,447,,
masala_noodles,Masala Noodles,2,246.7,13.2,41.9,3.8,15.6,3.61,true,20,425,,
chapati_noodles,Chapati Noodles,2,356.8,13.5,54.5,14.7,4.4,1.62,true,13,300,,
noodles_frankie,Noodles Frankie,2,675.3,20.4,124.0,16.8,2.6,0.93,true,11,485,,chapathi
aate_ka_nasta,Aate Ka Nasta,2,585.9,19.8,118.8,4.0,11.7,8.29,true,9,348,,
panchamrit,Panchamrit,1,95.5,3.3,7.5,31.4,0.0,0.14,true,5,180,,
chilli_garlic_pasta,Chilli Garlic Pasta,2,575.3,23.4,108.0,17.2,14.2,3.05,true,12,338,,
cooker_pasta,Cooker Pasta,2,591.0,24.3,113.1,16.4,8.6,3.51,true,19,468,,
macaroni_and_cheese,Macaroni And Cheese,2,434.0,16.1,79.3,9.5,3.5,1.54,true,15,402,,
whole_wheat_pizza,Whole Wheat Pizza,1,768.4,22.1,154.5,5.6,6.7,3.88,true,10,448,,
pink_sauce_pasta,Pink Sauce Pasta,3,468.5,17.0,79.4,8.8,3.1,1.54,true,15,375,,
butter_garlic_noodles,Butter Garlic Noodles,2,477.9,16.8,93.3,3.9,0.6,0.11,true,9,219,,
mini_pizzas,Mini Pizzas,1,877.6,25.9,163.1,12.3,6.7,4.04,true,11,558,,
no_cheese_pizza,No Cheese Pizza,3,461.6,12.4,62.7,17.5,2.2,1.51,true,13,362,,
singapore_noodles,Singapore Noodles,1,243.7,9.7,45.5,1.6,11.7,6.39,true,18,396,,
lollipop,Lollipop,1,0.0,0.0,0.0,0.0,0.0,0.0,true,3,167,,
spaghetti,Spaghetti,2,142.5,5.3,25.4,7.5,7.3,2.22,true,17,401,,
tortilla_chips,Tortilla Chips,1,530.8,14.7,105.7,12.9,14.3,4.13,true,6,194,,
peanut_butter_cookies,Peanut Butter Cookies,1,586.0,19.0,114.9,4.3,7.6,6.92,true,9,382,,
bread_pockets,Bread Pockets,2,176.2,2.8,11.3,14.0,4.3,1.29,true,12,351,,
donut,Donut,1,899.9,31.1,178.5,12.6,5.6,3.77,true,10,432,,
cheese_burst_pizza,Cheese Burst Pizza,4,427.9,9.4,52.4,21.1,6.0,2.36,true,14,394,,
,अमेरिकन चॉप स्युइ रेसिपी,3,219.6,10.3,37.8,16.0,11.5,5.48,true,16,405,,
guliappa,Guliappa,3,886.8,27.7,181.1,3.3,15.1,12.32,true,6,332,,
bombay_sandwich_masala,Bombay Sandwich Masala,1,58.3,2.5,8.6,1.4,2.2,2.06,true,6,25,,
batani_gasi,Batani Gasi,1,657.9,19.9,41.9,57.8,29.1,8.93,true,12,348,,
kumbalakai_palya,Kumbalakai Palya,1,195.0,8.1,23.8,19.7,8.6,3.61,true,12,152,,sized kumbalakai; / desiccated
khara_avalakki,Khara Avalakki,2,475.8,10.7,100.2,8.6,6.5,7.1,true,12,203,,
soya_chunks_fry,Soya Chunks Fry,2,549.5,49.3,24.4,32.9,34.6,14.49,true,14,372,,
chow_chow_bhath,Chow Chow Bhath,4,793.1,26.5,51.0,59.5,13.5,9.45,true,25,339,,
bajil_upkari,Bajil Upkari,3,669.4,13.1,86.5,32.3,14.4,7.97,true,11,209,,
ellu_podi,Ellu Podi,2,577.7,25.0,54.5,31.9,30.2,10.8,true,13,264,,
kitchen_king_masala,Kitchen King Masala,2,544.1,21.2,58.7,23.2,37.2,20.41,true,25,241,,
maggi_masala_powder,Maggi Masala Powder,1,754.6,26.7,117.8,16.6,75.5,32.45,true,20,410,,
chana_masala_powder,Chana Masala Powder,2,454.5,18.4,55.3,16.3,34.4,19.71,true,13,210,,
bisi_bele_bath_masala_powder,Bisi Bele Bath Masala Powder,7,507.6,32.0,58.8,12.9,75.1,24.55,true,15,383,,
paruppu_podi,Paruppu Podi,2,451.4,27.7,69.1,7.7,24.2,9.3,true,12,258,,
chutney_powder,Chutney Powder,2,479.5,24.3,54.5,21.0,34.3,8.83,true,10,193,,
vegetable_puree_for_babies,Vegetable Puree For Babies,1,0.0,0.0,0.0,0.0,0.0,0.0,true,6,0,,
6_month_baby_food,6 Month Baby Food,1,235.6,10.9,43.6,2.0,13.8,3.79,true,11,308,,
tutti_frutti_cookies,Tutti Frutti Cookies,1,797.9,17.0,151.0,14.4,5.6,3.51,true,12,462,,
vegetable_mani_kozhukattai,Vegetable Mani Kozhukattai,1,61.2,1.8,11.8,0.5,2.1,0.67,true,1,360,,
poongar_vegetable_kozhukattai,Poongar Vegetable Kozhukattai,2,416.8,13.4,81.9,6.7,9.4,7.2,true,11,441,,
whole_wheat_momos,Whole Wheat Momos,2,362.1,16.1,61.8,10.4,26.5,7.55,true,18,359,,
vegetable_rice_sevai,Vegetable Rice Sevai,2,428.1,12.8,86.6,1.9,6.6,5.57,true,10,405,,
brown_rice_appam_kerala_appam_made_with_brown_rice,"Brown Rice Appam, Kerala Appam Made With Brown Rice",2,554.0,17.2,74.5,20.0,12.3,10.12,true,5,171,,
vegetable_kozhukattai_veg_kaara_kozhukattai,"Vegetable Kozhukattai, Veg Kaara Kozhukattai",2,421.0,18.0,70.4,10.2,12.5,9.84,true,12,451,,
brown_rice_kara_kozhukattai,Brown Rice Kara Kozhukattai,1,669.2,28.6,110.7,18.8,24.6,19.5,true,11,452,,
kerala_appam,Kerala Appam,2,755.6,14.0,123.2,22.0,10.5,8.01,true,5,238,,
chola_idiyappam,Chola Idiyappam,1,0.0,0.0,0.0,0.0,0.0,0.0,true,1,0,,
ammini_kozhukattai,Ammini Kozhukattai,1,519.5,14.8,92.9,12.9,13.8,7.54,true,12,199,,
steamed_cabbage_roll_with_spicy_peanut_sauce,Steamed Cabbage Roll With Spicy Peanut Sauce,2,266.9,19.7,32.2,4.7,27.1,10.48,true,10,380,,
kung_fu_panda_dumplings,Kung Fu Panda Dumplings,1,681.4,28.1,124.7,6.4,10.1,5.2,false,10,581,,
mothagam,Mothagam,3,715.4,17.2,58.2,49.0,7.2,7.09,true,10,169,,
godhumai_upma,Godhumai Upma,2,302.4,14.9,54.5,6.0,12.3,12.79,true,10,376,,
kozhi_soup_and_muttai_kari,Kozhi Soup And Muttai Kari,1,0.0,0.0,0.0,0.0,0.0,0.0,true,1,0,,
uppu_saaru,Uppu Saaru,3,547.2,23.4,84.7,13.2,14.3,11.68,true,26,342,,
hurali_saaru_horsegram_rasam,"Hurali Saaru , Horsegram Rasam",1,642.6,23.5,46.3,43.4,22.1,8.19,false,19,534,,byadagi
kalani_rasam,Kalani Rasam,1,310.4,12.8,42.0,9.0,13.4,4.9,true,14,490,,kalani
beetroot_tomato_rasam,Beetroot Tomato Rasam,1,160.2,9.0,23.2,15.1,15.7,5.06,true,13,476,,
pudina_rasam_mint_rasam,"Pudina Rasam, Mint Rasam",1,155.2,10.2,24.5,5.5,6.9,4.73,true,10,83,,
udupi_rasam_powder_saaru_podi,"Udupi Rasam Powder, Saaru Podi",1,521.9,24.5,63.7,29.7,37.6,23.03,true,18,488,,
kongunad_style_tomato_rasam,Kongunad Style Tomato Rasam,2,397.8,49.5,19.5,10.1,59.3,17.03,false,16,354,,
mutton_nombu_kanji,Mutton Nombu Kanji,1,10.5,1.4,0.0,0.6,0.0,0.1,false,1,8,,
chicken_bone_broth,Chicken Bone Broth,3,105.5,7.3,14.5,1.5,10.9,4.09,true,14,441,,
winter_minestrone,Winter Minestrone,4,211.6,9.8,30.8,4.8,4.3,2.47,false,16,414,,of rosemary; swiss chard; pancetta
chicken_soup_with_cracker_dumplings,Chicken Soup With Cracker Dumplings,3,207.7,15.1,17.0,19.8,7.1,2.84,false,16,447,,cracker meal
curry_laksa,Curry Laksa,8,820.2,24.6,35.4,67.4,19.4,12.62,true,29,339,,
vegetables_with_turmeric_and_coconut_milk_sauce,Vegetables With Turmeric And Coconut Milk Sauce,3,656.2,18.3,35.8,53.7,24.3,8.47,true,20,407,,
murungai_keerai_soup,Murungai Keerai Soup,1,296.9,11.2,53.0,16.0,25.2,9.94,true,14,294,,
hearty_pasta_and_veggies_soup,Hearty Pasta And Veggies Soup,2,270.9,12.6,49.7,1.5,8.8,3.15,true,16,347,,
thai_clear_soup_thai_tofu_veggie_soup,"Thai Clear Soup, Thai Tofu Veggie Soup",3,116.4,7.2,15.6,2.7,6.6,1.17,true,9,362,,
tom_kha_veggie_soup_thai_coconut_soup_with_veggies,"Tom Kha Veggie Soup, Thai Coconut Soup With Veggies",4,303.6,9.3,15.9,21.7,22.1,9.0,true,12,423,,
carrot_orange_ginger_soup_carrot_soup,"Carrot Orange Ginger Soup, Carrot Soup",1,55.9,3.5,7.5,0.7,7.8,3.75,true,7,234,,
turkish_red_lentil_soup,Turkish Red Lentil Soup,2,812.5,28.2,54.3,49.8,11.7,10.3,true,16,450,,
roasted_red_bell_pepper_soup,Roasted Red Bell Pepper Soup,3,632.3,12.3,43.9,46.2,32.7,10.03,true,14,245,,
fever_cold_and_flu_fighting_soup,"Fever, Cold And Flu Fighting Soup",2,105.8,4.0,18.9,1.1,4.5,2.55,true,9,400,,
appa_s_tomato_mint_soup,Appa'S Tomato Mint Soup,2,133.9,15.5,9.1,2.8,20.3,28.07,true,7,416,,
tawa_fried_cheese_veggie_roll,Tawa Fried Cheese Veggie Roll,1,37.0,2.5,4.6,4.8,5.6,2.49,true,13,372,,
air_fryer_chicken_65,Air Fryer Chicken 65,2,115.4,6.4,19.2,10.6,7.7,2.51,true,17,344,,
sri_lankan_fish_cutlets,Sri Lankan Fish Cutlets,1,0.0,0.0,0.0,0.0,0.0,0.0,true,1,0,,
churmuri,Churmuri,2,897.3,19.4,190.3,6.5,10.3,12.58,true,16,449,,
khara_bun,Khara Bun,1,6.8,0.2,0.5,0.4,0.0,0.01,true,1,8,,
gunpowder_corn_ribs,Gunpowder Corn Ribs,1,364.9,9.3,32.2,32.1,8.3,1.89,true,9,310,,
godumai_bonda,Godumai Bonda,1,657.6,42.0,72.4,20.8,21.9,13.98,false,14,476,,
ragi_murukku,Ragi Murukku,1,838.8,22.3,171.3,4.8,29.4,12.18,true,6,328,,
chicken_kaima_pepper_fry,Chicken Kaima Pepper Fry,3,172.1,11.6,19.4,4.4,17.3,6.32,false,17,349,,
village_style_vegetable_cutlets,Village Style Vegetable Cutlets,2,242.8,16.3,33.4,3.7,18.8,7.8,true,17,302,,
chicken_and_broccoli_stir_fry,Chicken And Broccoli Stir Fry,1,97.2,0.1,23.2,0.0,0.0,0.0,true,2,30,,
air_fried_vazhakkai_nuggets,Air Fried Vazhakkai Nuggets,3,250.5,6.3,36.7,7.8,9.8,4.4,false,20,348,,
baked_onion_samosa,Baked Onion Samosa,1,544.6,18.5,108.3,10.7,17.8,11.54,true,10,475,,
fish_fingers,Fish Fingers,2,309.8,56.2,11.0,4.2,3.0,3.39,false,12,432,,
masala_poori,Masala Poori,4,247.2,17.7,35.2,2.6,20.0,18.22,true,19,406,,
chilli_and_onion_crackers,Chilli And Onion Crackers,2,575.9,18.3,118.7,5.8,8.9,5.18,true,9,319,,
onion_samosa_vengaya_samsa,"Onion Samosa, Vengaya Samsa",1,544.6,18.5,108.3,6.4,17.8,11.54,true,7,470,,
soya_kola_urundai,Soya Kola Urundai,2,432.2,15.4,54.3,16.1,14.0,6.4,true,16,345,,meal maker
boiled_peanut_chaat,Boiled Peanut Chaat,2,165.4,5.5,26.5,3.5,6.2,2.36,true,17,422,,bhujia
eral_fry_spicy_prawn_fry,"Eral Fry, Spicy Prawn Fry",1,413.9,40.0,50.9,2.8,1.3,3.0,false,9,404,,
pachai_payaru_vadai,Pachai Payaru Vadai,1,101.6,5.0,7.5,5.1,10.1,6.66,true,12,411,,oil for the dough
baby_corn_salt_and_pepper_fry,Baby Corn Salt And Pepper Fry,1,312.5,13.5,52.6,3.6,22.4,8.2,true,12,520,,
gobi_kempu_bezule_cauliflower_bezule,"Gobi Kempu Bezule, Cauliflower Bezule",2,194.2,9.7,34.2,5.6,8.3,5.79,true,14,306,,
easy_vanilla_nut_muffins_beginners,"Easy Vanilla Nut Muffins, Beginners",2,451.5,16.3,50.3,47.9,2.6,3.31,false,10,255,,
vazhaipoo_vadai_banana_blossom_fritters,"Vazhaipoo Vadai, Banana Blossom Fritters",1,547.2,28.0,87.7,6.9,33.7,14.06,true,13,544,,
apple_fritters_apple_bajji,"Apple Fritters, Apple Bajji",1,451.2,17.0,81.8,9.6,4.2,2.86,false,8,261,,
ikea_style_veggie_balls,Ikea Style Veggie Balls,3,280.8,16.8,33.1,8.9,12.7,7.12,true,21,387,,
keerai_vadai,Keerai Vadai,1,736.7,39.1,119.6,9.0,23.9,19.05,true,8,360,,
homemade_cheese_sauce_and_salsa_for_nachos,Homemade Cheese Sauce And Salsa For Nachos,1,156.7,6.3,16.2,7.2,3.9,2.02,true,12,458,,
paruppu_killu_vadai,Paruppu Killu Vadai,2,444.0,29.7,61.4,7.2,26.1,13.01,true,10,312,,
mushroom_croquettes,Mushroom Croquettes,3,145.6,12.6,11.9,147.0,2.0,2.5,false,12,394,,
leftover_rice_pakora,Leftover Rice Pakora,2,616.4,15.8,128.6,2.8,10.4,9.58,true,8,267,,
senai_kizhangu_roast,Senai Kizhangu Roast,1,242.3,7.4,13.0,29.9,16.1,8.04,true,9,426,,
masala_pori_masala_puffed_rice,"Masala Pori, Masala Puffed Rice",2,495.8,10.9,103.7,2.6,6.5,7.1,true,10,285,,
green_onion_pancakes_scallion_pancakes,"Green Onion Pancakes, Scallion Pancakes",3,205.3,10.0,35.6,18.1,16.1,9.49,true,12,450,,
rava_fish_fry_mangalorean_style_rava_coated_fish_fry,"Rava Fish Fry, Mangalorean Style Rava Coated Fish Fry",1,122.6,15.1,10.8,39.5,6.6,3.48,false,10,256,,
garlic_kara_pori,Garlic Kara Pori,3,634.7,13.8,135.2,7.1,5.8,8.46,true,8,240,,
instant_bread_vadai,Instant Bread Vadai,2,227.1,13.1,38.1,1.3,7.6,3.73,true,12,388,,
cheppankizhangu_cutlet_arbi_cutlet,"Cheppankizhangu Cutlet, Arbi Cutlet",4,708.6,31.5,17.3,56.8,19.7,11.77,true,10,276,,
seeralam_lentil_idli_fry,"Seeralam, Lentil Idli Fry",1,680.9,28.4,82.2,25.0,27.6,12.08,true,15,382,,
chicken_65,Chicken 65,2,164.3,9.4,22.4,3.4,3.2,1.96,false,11,375,,
baby_corn_pepper_fry_baby_corn_milagu_varuval,"Baby Corn Pepper Fry, Baby Corn Milagu Varuval",5,470.6,16.1,90.3,3.3,18.7,7.57,true,9,430,,
garlic_bread_easy_pan_fried_garlic_bread,"Garlic Bread, Easy Pan Fried Garlic Bread",1,5.3,0.3,0.9,0.0,0.2,0.04,true,6,444,,
spicy_chettinad_prawn_masala_chettinad_eral_masala,Spicy Chettinad Prawn Masala / Chettinad Eral Masala,2,261.6,27.6,27.9,2.4,17.5,8.96,false,14,396,,
fish_cutlet,Fish Cutlet,3,893.4,39.1,16.7,77.4,18.6,11.4,false,11,341,,
jacques_pepin_eggs_my_version,Jacques Pepin Eggs (My Version),1,535.9,35.9,3.9,42.4,1.3,6.56,false,10,368,,
kori_kempu_bezule_mangalore_chicken_bezule,Kori Kempu Bezule / Mangalore Chicken Bezule,3,199.3,10.6,29.5,6.3,9.2,3.07,false,13,335,,
neeraja_s_ultimate_vengaya_pakkavada_onion_pakkavada,Neeraja'S Ultimate Vengaya Pakkavada / Onion Pakkavada,6,760.6,27.2,50.5,49.5,10.8,9.66,true,13,226,,
kalakala_sweet,Kalakala Sweet,2,521.6,15.7,106.2,6.7,17.5,7.12,true,7,238,,
baked_potato_wedges_potato_wedges_indian_style,Baked Potato Wedges / Potato Wedges Indian Style,2,172.5,4.8,35.2,19.9,5.8,1.88,true,9,304,,
easy_ulundu_murukku_urad_dal_murukku,"Easy Ulundu Murukku, Urad Dal Murukku",6,228.2,7.3,46.1,107.2,4.2,2.91,true,8,394,,
paneer_stuffed_curry_bun,Paneer Stuffed Curry Bun,4,512.7,25.1,81.1,9.0,4.8,4.72,false,19,379,,
chettinadu_thenkuzhal_murukku,Chettinadu Thenkuzhal Murukku,1,826.2,58.8,130.0,55.3,30.4,11.91,true,3,360,,
nei_appam,Nei Appam,2,638.1,14.0,133.4,3.7,27.8,13.57,true,7,344,,
bread_besan_toast,Bread Besan Toast,1,409.9,26.8,57.8,6.4,23.9,11.75,true,10,394,,
hulk_nuggets,Hulk Nuggets,2,107.4,9.2,15.5,3.0,0.4,0.56,false,5,405,,
chettinad_beetroot_kola_urundai,Chettinad Beetroot Kola Urundai,3,386.0,14.1,29.7,164.5,17.5,6.0,true,14,352,,
cauliflower_vadai_cauliflower_fritters,Cauliflower Vadai / Cauliflower Fritters,4,739.6,29.2,39.9,50.9,13.5,12.23,true,15,334,,
nendram_pazham_bajji,Nendram Pazham Bajji,2,93.2,3.2,17.7,213.3,2.8,1.52,true,11,421,,
italian_spring_onion_frittelle,Italian Spring Onion Frittelle,1,176.5,13.7,2.5,12.6,2.7,3.28,false,7,238,,
mangalore_bonda,Mangalore Bonda,1,672.3,20.7,138.8,2.2,9.5,6.97,true,11,310,,
baked_samosas,Baked Samosas,1,404.4,12.9,80.6,15.1,7.3,5.29,true,13,295,,
homemade_iced_coffee,Homemade Iced Coffee,1,196.1,6.7,15.7,11.9,0.0,0.29,true,5,215,,instant coffee granule
marmalade_springs_citrus_mocktail,Marmalade Springs Citrus Mocktail,2,216.3,6.8,40.8,2.1,17.2,5.82,true,7,408,,
pomegranate_apple_juice,Pomegranate Apple Juice,1,122.8,1.9,25.9,0.7,5.8,0.62,true,2,250,,
donne_biryani,Donne Biryani,5,341.2,11.6,66.4,17.6,12.2,4.35,false,28,426,,kapok bud
pollachi_mess_style_kozhi_biryani,Pollachi Mess Style Kozhi Biryani,6,474.9,12.7,75.8,18.7,16.6,5.82,true,22,384,,kal paasi
eral_biryani,Eral Biryani,1,2.0,0.2,0.1,0.0,0.3,0.34,true,1,8,,
kongunadu_kozhi_vellai_biryani,Kongunadu Kozhi Vellai Biryani,5,446.4,11.9,65.6,19.5,15.1,4.69,true,21,378,,of kalpasi
chennai_buhari_hotel_style_chicken_biryani,Chennai Buhari Hotel Style Chicken Biryani,1,835.0,17.5,181.0,2.7,8.2,10.52,true,1,278,,
chettinadu_chicken_biryani,Chettinadu Chicken Biryani,5,354.7,11.3,69.1,10.3,14.5,7.47,true,28,385,,
vegetable_biryani_with_coconut_milk_pressure_cooker_method,Vegetable Biryani With Coconut Milk (Pressure Cooker Method),1,155.9,8.7,24.6,1.2,10.0,5.91,true,2,502,,
easy_chicken_biryani,Easy Chicken Biryani,4,415.1,13.0,82.3,15.3,16.7,10.49,true,24,438,,
hyderabadi_chicken_dum_biryani,Hyderabadi Chicken Dum Biryani,5,333.8,11.3,63.1,12.8,14.2,9.6,true,21,392,,
mushroom_dum_biryani,Mushroom Dum Biryani,5,367.4,13.2,60.0,21.7,11.5,7.83,true,20,409,,
prawn_biryani_eral_biryani,Prawn Biryani Eral Biryani,2,436.2,30.4,68.8,27.6,9.6,8.75,false,16,494,,
chicken_keema_biryani_kozhi_kaima_biryani,"Chicken Keema Biryani, Kozhi Kaima Biryani",5,470.9,28.0,67.4,8.8,12.4,6.08,false,20,370,,
seeraga_samba_mutton_biriyani,Seeraga Samba Mutton Biriyani,5,575.4,29.4,82.8,20.5,14.4,9.13,false,18,396,,
kongunad_vella_mutton_biryani,Kongunad Vella Mutton Biryani,5,482.7,29.3,67.9,14.2,16.8,8.83,false,19,422,,
radha_akka_s_mutton_biryani,Radha Akka'S Mutton Biryani,6,314.9,25.2,31.5,13.2,10.5,6.18,false,24,428,,
restaurant_style_vegetable_biryani,Restaurant Style Vegetable Biryani,3,775.2,25.9,87.1,47.2,18.7,12.02,true,21,449,,
pressure_cooker_mutton_biryani_easy_mutton_biryani,"Pressure Cooker Mutton Biryani, Easy Mutton Biryani",4,345.8,22.6,46.7,6.5,15.1,14.88,false,17,366,,
chicken_biryani_using_shan_masala_with_readymade_biryani_masala,"Chicken Biryani Using Shan Masala, With Readymade Biryani Masala",5,281.4,9.5,55.9,1.4,8.9,5.44,true,11,396,,
thala_ajith_biryani,Thala Ajith Biryani,5,327.9,10.7,65.0,6.9,12.2,6.73,true,19,403,,
soya_kheema_biryani,Soya Kheema Biryani,3,446.9,38.4,28.3,22.7,28.3,11.89,true,18,438,,
ambur_mutton_biryani_briyani,Ambur Mutton Biryani (Briyani),6,497.2,28.5,73.4,25.6,17.4,10.18,false,16,399,,
thahira_s_tamilnadu_style_chicken_biriyani,Thahira'S Tamilnadu Style Chicken Biriyani,5,313.3,9.8,62.5,1.7,11.5,6.18,true,15,389,,
whole_wheat_parotta,Whole Wheat Parotta,1,183.7,10.5,10.6,36.6,0.0,1.01,false,7,240,,
parotta_kerala_parotta,"Parotta, Kerala Parotta",1,359.0,10.6,75.8,7.2,2.8,1.81,true,6,130,,
veg_kothu_parotta,Veg Kothu Parotta,2,359.8,14.8,67.4,4.2,13.6,9.17,true,13,425,,
rainbow_veggie_masala_rotti,Rainbow Veggie Masala Rotti,1,639.4,22.4,126.4,7.3,16.2,9.5,true,19,514,,
kaikari_rotti_vegetable_rotti,"Kaikari Rotti, Vegetable Rotti",2,490.6,13.5,81.9,24.0,8.9,4.2,true,17,259,,
pol_roti_srilankan_coconut_rotti,"Pol Roti , Srilankan Coconut Rotti",1,623.2,9.2,10.5,99.0,20.8,6.21,true,5,266,,
akki_roti_rice_rotti_arisi_rotti,"Akki Roti , Rice Rotti, Arisi Rotti",1,584.2,14.9,86.9,18.5,16.1,10.74,true,14,354,,
spring_onion_paratha_with_cheese,Spring Onion Paratha With Cheese,3,201.1,9.6,35.2,18.1,16.0,9.59,true,8,444,,
chapati_kothu_parotta_with_leftover_chapati,Chapati Kothu Parotta With Leftover Chapati,1,798.9,28.4,122.7,19.6,6.3,3.7,true,8,493,,
beetroot_chapati_beet_roti,"Beetroot Chapati, Beet Roti",1,687.3,23.1,137.2,7.6,24.6,8.82,true,7,305,,
soft_chapati,Soft Chapati,1,348.8,11.4,70.0,1.7,12.2,4.27,true,3,240,,
mushroom_chapati_sandwich,Mushroom Chapati Sandwich,2,448.1,18.4,67.9,16.6,7.3,3.04,true,11,399,,
palak_chapati,Palak Chapati,1,88.9,6.8,10.1,1.8,8.1,8.81,true,10,346,,
methi_thepla,Methi Thepla,1,16.3,0.7,2.3,64.2,1.6,1.4,true,8,106,,
everyday_tomato_rasam_and_potato_roast,Everyday Tomato Rasam And Potato Roast,2,267.0,9.5,49.4,6.9,10.4,5.57,true,21,469,,
thotakura_pappu,Thotakura Pappu,2,822.0,58.9,130.9,5.5,30.4,12.2,true,15,426,,
mysore_paruppu_muttai_aanam,Mysore Paruppu Muttai Aanam,2,306.4,25.6,26.6,10.1,11.1,9.03,false,16,369,,
pachai_payaru_kadayal,Pachai Payaru Kadayal,3,192.6,14.0,25.0,2.6,22.4,12.52,true,15,441,,
peerkangai_paruppu_masiyal,Peerkangai Paruppu Masiyal,2,201.6,12.3,32.6,1.6,9.7,3.88,true,19,422,,
restaurant_style_dal_fry_with_garlic,Restaurant Style Dal Fry With Garlic,1,0.0,0.0,0.0,0.0,0.0,0.0,true,1,0,,
chow_chow_tomato_pappu,Chow Chow Tomato Pappu,2,233.1,14.1,36.4,5.6,14.0,5.51,true,22,316,,
andhra_style_tomato_pappu,Andhra Style Tomato Pappu,1,388.7,24.2,61.0,16.5,20.2,8.37,true,19,390,,
mamidikaya_koyagura_pappu,Mamidikaya Koyagura Pappu,2,725.8,50.4,116.8,7.2,26.4,11.07,true,18,398,,
garlic_dal,Garlic Dal,2,266.5,16.8,40.0,4.9,15.9,16.11,true,17,410,,
kollu_paruppu_chutney_horsegram_chutney,"Kollu Paruppu Chutney, Horsegram Chutney",1,309.1,4.8,10.8,31.8,8.7,2.25,true,10,188,,
pepper_dal,Pepper Dal,1,98.8,5.4,13.7,1.8,8.6,5.29,true,11,336,,
kadalai_paruppu_chutney,Kadalai Paruppu Chutney,1,272.5,6.2,12.4,109.0,14.1,3.39,true,11,187,,
tomato_pappu_with_garlic,Tomato Pappu With Garlic,1,390.6,24.4,62.9,2.8,18.9,9.24,true,15,448,,
palak_pappu,Palak Pappu,2,127.8,8.1,16.0,4.7,14.1,12.47,true,18,458,,
pudalangai_paal_kootu,Pudalangai Paal Kootu,1,587.3,24.0,56.2,33.3,13.8,5.01,true,8,279,,
paruppu_thogayal,Paruppu Thogayal,1,590.0,29.5,51.5,28.5,15.0,4.77,false,7,268,,
thinai_sambar_sadam_foxtail_millet_sambar_rice,"Thinai Sambar Sadam, Foxtail Millet Sambar Rice",1,850.3,76.1,78.3,23.6,119.1,30.07,true,14,574,,
paruppu_payasam_moong_dal_payasam_lentil_payasam,"Paruppu Payasam, Moong Dal Payasam, Lentil Payasam",6,817.3,23.1,47.6,60.8,11.7,9.12,true,9,199,,
